Order ID,Customer ID,Order Date,Customer Name,Region,State,Category,Product,Quantity,Sales,Discount %,Net Sales,Profit,Payment Mode,Salesperson
ORD-11163,1241,2025-09-26 01:00:13,Customer 143,Central,Chhattisgarh,Electronics,Laptop,5,363414.7,15,308902.5,51755.55,Net Banking,A. Kumar
ORD-10845,1142,2025-09-26 07:44:59,Customer 96,West,Gujarat,Electronics,Monitor,3,58869.51,0,58869.51,10432.32,Credit Card,K. Yadav
ORD-11219,1008,2025-09-26 12:21:28,Customer 284,North,Delhi,Electronics,Laptop,5,367516.7,0,367516.7,79587.23,Credit Card,P. Sharma
ORD-11914,1183,2025-09-26 15:19:28,Customer 205,South,Karnataka,Accessories,Backpack,4,9264.7,15,7875.0,1690.94,Debit Card,R. Singh
ORD-10905,1161,2025-09-26 23:04:05,Customer 376,North,Delhi,Accessories,Keyboard,1,1801.04,5,1710.99,171.3,UPI,A. Kumar
ORD-10293,1306,2025-09-27 05:18:21,Customer 190,West,Goa,Electronics,Tablet,4,95521.72,15,81193.46,12328.98,Net Banking,A. Kumar
ORD-11234,1324,2025-09-27 08:12:52,Customer 309,East,Jharkhand,Electronics,Tablet,4,85227.79,10,76705.01,18637.58,Credit Card,K. Yadav
ORD-11600,1108,2025-09-27 09:34:14,Customer 42,West,Gujarat,Furniture,Bookshelf,2,14644.77,5,13912.53,1194.29,Net Banking,K. Yadav
ORD-11738,1265,2025-09-27 10:54:26,Customer 193,East,Odisha,Office Supplies,Printer,2,30332.51,10,27299.26,4224.85,Credit Card,K. Yadav
ORD-11849,1419,2025-09-27 11:25:10,Customer 181,North,Punjab,Office Supplies,Printer,2,28815.3,10,25933.77,2705.84,Net Banking,N. Gupta
ORD-11185,1172,2025-09-27 13:05:51,Customer 180,East,West Bengal,Office Supplies,Pen Set,4,1141.74,5,1084.65,226.25,Credit Card,N. Gupta
ORD-11134,1430,2025-09-27 17:42:44,Customer 87,West,Gujarat,Office Supplies,Pen Set,4,973.9,15,827.82,205.22,Net Banking,P. Sharma
ORD-11512,1133,2025-09-28 05:29:35,Customer 199,South,Telangana,Furniture,Desk,5,62892.78,10,56603.5,7448.59,Debit Card,N. Gupta
ORD-11138,1009,2025-09-28 05:42:12,Customer 445,West,Gujarat,Office Supplies,Pen Set,4,1023.37,0,1023.37,158.06,Net Banking,A. Kumar
ORD-10898,1430,2025-09-28 07:42:14,Customer 40,West,Goa,Electronics,Laptop,2,141563.22,20,113250.58,11265.34,Net Banking,R. Singh
ORD-11554,1145,2025-09-28 09:31:15,Customer 309,West,Maharashtra,Office Supplies,Printer,1,17211.46,5,16350.89,3665.48,Cash,P. Sharma
ORD-11098,1195,2025-09-28 17:16:58,Customer 306,West,Goa,Electronics,Headphones,1,4888.8,5,4644.36,639.59,Debit Card,R. Singh
ORD-10605,1090,2025-09-28 17:58:28,Customer 60,North,Haryana,Electronics,Laptop,2,145394.54,0,145394.54,33051.27,Debit Card,P. Sharma
ORD-11736,1056,2025-09-29 00:57:04,Customer 360,Central,Madhya Pradesh,Office Supplies,File Folder,2,369.37,15,313.96,54.47,Debit Card,P. Sharma
ORD-10242,1344,2025-09-29 04:12:42,Customer 67,West,Goa,Accessories,Keyboard,4,6781.25,20,5425.0,644.72,Debit Card,N. Gupta
ORD-11778,1156,2025-09-29 05:03:12,Customer 488,West,Gujarat,Office Supplies,Notebook,3,889.79,0,889.79,220.45,Cash,S. Verma
ORD-10400,1311,2025-09-29 12:54:11,Customer 285,East,Bihar,Furniture,Sofa,3,71554.7,5,67976.96,8863.29,Cash,A. Kumar
ORD-11006,1204,2025-09-29 14:23:22,Customer 406,East,Jharkhand,Accessories,USB Hub,2,2180.58,10,1962.52,250.11,UPI,N. Gupta
ORD-10576,1002,2025-09-29 17:57:06,Customer 297,South,Telangana,Electronics,Tablet,1,25220.8,10,22698.72,2755.95,Debit Card,R. Singh
ORD-10116,1082,2025-09-29 18:24:35,Customer 258,North,Haryana,Accessories,Mouse,2,1988.98,5,1889.53,443.06,Net Banking,N. Gupta
ORD-10426,1093,2025-09-29 19:04:12,Customer 79,North,Punjab,Electronics,Tablet,4,101150.49,10,91035.44,12772.62,UPI,R. Singh
ORD-10230,1136,2025-09-29 23:35:06,Customer 404,East,Jharkhand,Electronics,Laptop,5,336131.86,15,285712.08,25261.08,Cash,A. Kumar
ORD-11087,1016,2025-09-30 00:06:37,Customer 265,Central,Madhya Pradesh,Electronics,Tablet,5,100646.55,20,80517.24,13955.39,Net Banking,S. Verma
ORD-10692,1236,2025-09-30 00:34:06,Customer 342,South,Telangana,Furniture,Office Chair,5,42745.18,0,42745.18,8094.78,UPI,S. Verma
ORD-10453,1221,2025-09-30 02:14:42,Customer 407,North,Punjab,Electronics,Laptop,4,241910.19,10,217719.17,29116.28,Debit Card,A. Kumar
ORD-11916,1141,2025-09-30 03:07:25,Customer 166,South,Karnataka,Furniture,Office Chair,4,36928.96,5,35082.51,8601.09,Cash,S. Verma
ORD-10520,1078,2025-09-30 09:24:26,Customer 42,West,Goa,Electronics,Smartphone,2,65271.35,15,55480.65,10820.11,Cash,N. Gupta
ORD-10377,1277,2025-09-30 09:56:39,Customer 377,Central,Madhya Pradesh,Electronics,Headphones,2,9749.86,10,8774.87,1349.17,Credit Card,N. Gupta
ORD-10891,1331,2025-09-30 15:08:41,Customer 59,West,Maharashtra,Office Supplies,Notebook,3,971.18,5,922.62,89.25,Debit Card,R. Singh
ORD-10832,1252,2025-10-01 12:26:51,Customer 355,West,Rajasthan,Furniture,Sofa,2,54806.71,0,54806.71,9237.59,Net Banking,K. Yadav
ORD-11607,1187,2025-10-01 13:07:22,Customer 148,South,Kerala,Accessories,USB Hub,5,5939.94,10,5345.95,1265.78,Cash,P. Sharma
ORD-11359,1225,2025-10-01 16:24:46,Customer 150,Central,Chhattisgarh,Furniture,Bookshelf,3,20727.4,0,20727.4,4139.39,UPI,R. Singh
ORD-11555,1292,2025-10-01 17:07:11,Customer 263,East,Jharkhand,Furniture,Sofa,1,25352.18,5,24084.57,2778.72,Credit Card,K. Yadav
ORD-11808,1363,2025-10-01 20:03:01,Customer 452,South,Telangana,Furniture,Desk,4,54679.05,20,43743.24,10311.16,Cash,S. Verma
ORD-11766,1202,2025-10-02 00:29:24,Customer 221,Central,Chhattisgarh,Electronics,Tablet,2,46297.75,15,39353.09,4818.21,Debit Card,A. Kumar
ORD-11142,1254,2025-10-02 06:13:50,Customer 287,South,Kerala,Office Supplies,Notebook,3,973.06,5,924.41,123.19,Credit Card,R. Singh
ORD-10546,1017,2025-10-02 06:20:35,Customer 134,East,West Bengal,Electronics,Laptop,5,336765.09,0,336765.09,43528.15,Debit Card,N. Gupta
ORD-10298,1337,2025-10-02 06:52:50,Customer 474,Central,Madhya Pradesh,Electronics,Laptop,4,277618.59,10,249856.73,43320.82,Cash,S. Verma
ORD-11562,1440,2025-10-02 11:17:05,Customer 95,South,Karnataka,Office Supplies,Pen Set,2,460.57,0,460.57,78.8,Net Banking,A. Kumar
ORD-11953,1087,2025-10-02 17:53:04,Customer 194,West,Gujarat,Electronics,Laptop,5,324938.18,10,292444.36,43547.82,Debit Card,S. Verma
ORD-10127,1392,2025-10-03 03:52:42,Customer 214,Central,Chhattisgarh,Office Supplies,Notebook,3,966.37,15,821.41,174.61,Debit Card,A. Kumar
ORD-11182,1152,2025-10-03 04:32:43,Customer 289,West,Rajasthan,Electronics,Laptop,1,70116.41,10,63104.77,12198.88,Cash,S. Verma
ORD-11599,1405,2025-10-03 09:29:15,Customer 357,South,Telangana,Electronics,Smartphone,5,164675.31,10,148207.78,18541.1,Cash,A. Kumar
ORD-10656,1340,2025-10-03 10:28:16,Customer 52,North,Haryana,Office Supplies,Notebook,2,606.31,5,575.99,97.18,Debit Card,P. Sharma
ORD-10989,1071,2025-10-03 12:27:52,Customer 342,West,Goa,Furniture,Office Chair,1,8927.23,10,8034.51,1330.85,Credit Card,N. Gupta
ORD-10823,1366,2025-10-03 13:19:12,Customer 448,East,Jharkhand,Electronics,Tablet,1,24953.22,5,23705.56,4572.63,UPI,A. Kumar
ORD-10348,1327,2025-10-03 23:55:47,Customer 193,Central,Madhya Pradesh,Office Supplies,Printer,1,13761.75,10,12385.57,2565.36,Cash,K. Yadav
ORD-10970,1006,2025-10-04 02:08:20,Customer 73,South,Kerala,Furniture,Desk,2,27012.73,15,22960.82,5469.56,Credit Card,S. Verma
ORD-10313,1168,2025-10-04 05:16:22,Customer 369,East,Odisha,Accessories,USB Hub,1,1244.06,10,1119.65,222.98,Net Banking,S. Verma
ORD-11019,1052,2025-10-04 05:27:51,Customer 72,East,Jharkhand,Accessories,USB Hub,5,6733.04,5,6396.39,816.41,Cash,N. Gupta
ORD-10225,1172,2025-10-04 06:56:32,Customer 201,West,Rajasthan,Electronics,Smartphone,5,154554.21,0,154554.21,34208.02,Net Banking,A. Kumar
ORD-11720,1327,2025-10-04 10:08:26,Customer 10,South,Karnataka,Office Supplies,Notebook,2,625.47,5,594.2,125.75,UPI,R. Singh
ORD-10001,1088,2025-10-05 13:30:28,Customer 100,West,Maharashtra,Electronics,Headphones,5,23475.12,5,22301.36,2004.32,Debit Card,K. Yadav
ORD-10847,1045,2025-10-05 15:51:04,Customer 348,West,Gujarat,Electronics,Monitor,3,57634.97,0,57634.97,11932.96,UPI,P. Sharma
ORD-11796,1287,2025-10-05 21:32:00,Customer 50,East,Jharkhand,Electronics,Laptop,3,202836.42,10,182552.78,26015.09,UPI,N. Gupta
ORD-11265,1227,2025-10-05 22:43:47,Customer 490,North,Punjab,Furniture,Office Chair,4,39018.73,15,33165.92,7956.78,Cash,K. Yadav
ORD-10337,1204,2025-10-06 02:23:05,Customer 300,Central,Madhya Pradesh,Office Supplies,Pen Set,1,240.09,5,228.09,34.72,Debit Card,A. Kumar
ORD-10677,1009,2025-10-06 05:03:55,Customer 381,North,Haryana,Electronics,Monitor,1,16990.11,5,16140.6,3802.38,UPI,A. Kumar
ORD-10682,1287,2025-10-06 14:01:52,Customer 495,North,Uttar Pradesh,Electronics,Tablet,4,84026.57,10,75623.91,11619.81,UPI,P. Sharma
ORD-10870,1166,2025-10-06 17:12:46,Customer 87,Central,Chhattisgarh,Furniture,Bookshelf,3,23618.78,15,20075.96,4885.96,Credit Card,K. Yadav
ORD-10121,1375,2025-10-06 18:55:24,Customer 157,South,Karnataka,Electronics,Headphones,4,20130.91,10,18117.82,1953.39,Debit Card,S. Verma
ORD-10038,1192,2025-10-06 23:27:30,Customer 177,Central,Chhattisgarh,Office Supplies,File Folder,5,873.46,5,829.79,172.27,Debit Card,S. Verma
ORD-11876,1097,2025-10-07 06:48:18,Customer 314,North,Uttar Pradesh,Electronics,Tablet,4,97166.93,20,77733.54,12309.09,Credit Card,R. Singh
ORD-10483,1147,2025-10-07 12:20:17,Customer 10,Central,Madhya Pradesh,Furniture,Desk,5,59899.81,10,53909.83,5778.03,Credit Card,N. Gupta
ORD-10492,1101,2025-10-07 12:29:32,Customer 82,Central,Madhya Pradesh,Furniture,Table,2,20672.8,5,19639.16,2126.12,UPI,A. Kumar
ORD-10345,1074,2025-10-07 12:29:48,Customer 427,Central,Madhya Pradesh,Furniture,Office Chair,4,41316.11,15,35118.69,5450.07,UPI,S. Verma
ORD-11971,1433,2025-10-07 18:59:22,Customer 78,South,Kerala,Furniture,Office Chair,3,25057.34,15,21298.74,3818.51,Debit Card,P. Sharma
ORD-11166,1400,2025-10-07 19:52:47,Customer 18,West,Goa,Electronics,Headphones,2,10901.4,10,9811.26,1356.82,Credit Card,R. Singh
ORD-10754,1141,2025-10-07 21:41:21,Customer 199,South,Tamil Nadu,Office Supplies,Notebook,5,1579.76,10,1421.78,246.1,Net Banking,R. Singh
ORD-10775,1346,2025-10-07 23:23:45,Customer 336,East,West Bengal,Accessories,Webcam,4,14446.1,0,14446.1,1157.63,Net Banking,N. Gupta
ORD-11660,1110,2025-10-08 01:41:56,Customer 297,East,Odisha,Electronics,Laptop,2,141195.87,0,141195.87,34861.32,UPI,K. Yadav
ORD-11925,1141,2025-10-08 03:56:46,Customer 406,Central,Madhya Pradesh,Office Supplies,Printer,3,48518.47,20,38814.78,6676.97,Net Banking,P. Sharma
ORD-10671,1122,2025-10-08 07:25:53,Customer 337,East,Odisha,Electronics,Smartphone,2,65113.25,10,58601.93,8230.06,Cash,R. Singh
ORD-11642,1021,2025-10-08 07:38:35,Customer 182,West,Rajasthan,Electronics,Tablet,2,43002.59,10,38702.33,4231.7,Cash,K. Yadav
ORD-10976,1327,2025-10-08 12:02:43,Customer 281,South,Karnataka,Accessories,Mouse,5,4588.87,0,4588.87,939.63,Debit Card,S. Verma
ORD-10104,1034,2025-10-08 14:03:09,Customer 251,North,Delhi,Office Supplies,File Folder,2,402.9,10,362.61,57.48,Net Banking,N. Gupta
ORD-11371,1053,2025-10-08 19:23:50,Customer 391,South,Karnataka,Furniture,Sofa,2,48180.26,0,48180.26,9953.51,UPI,R. Singh
ORD-11245,1057,2025-10-09 05:15:08,Customer 109,West,Gujarat,Electronics,Tablet,2,45904.41,15,39018.75,5553.67,Net Banking,A. Kumar
ORD-10573,1065,2025-10-09 08:31:00,Customer 128,West,Maharashtra,Electronics,Tablet,4,82365.1,0,82365.1,12511.29,Debit Card,K. Yadav
ORD-10390,1390,2025-10-10 02:19:35,Customer 122,Central,Madhya Pradesh,Furniture,Sofa,2,55305.89,0,55305.89,12255.68,Net Banking,K. Yadav
ORD-10099,1311,2025-10-10 03:20:16,Customer 303,South,Telangana,Furniture,Sofa,3,84699.63,0,84699.63,20458.38,Cash,K. Yadav
ORD-10776,1434,2025-10-10 09:08:56,Customer 450,South,Kerala,Office Supplies,Stapler,5,1866.73,15,1586.72,393.91,UPI,S. Verma
ORD-11226,1368,2025-10-10 12:23:23,Customer 497,North,Uttar Pradesh,Electronics,Laptop,2,120259.31,5,114246.34,16504.71,UPI,A. Kumar
ORD-11714,1170,2025-10-10 17:04:50,Customer 280,West,Rajasthan,Office Supplies,Pen Set,3,681.54,0,681.54,95.43,Debit Card,P. Sharma
ORD-10931,1401,2025-10-10 19:09:51,Customer 211,East,Bihar,Office Supplies,Stapler,5,2053.47,10,1848.12,346.81,Debit Card,N. Gupta
ORD-11089,1113,2025-10-10 19:56:37,Customer 352,South,Tamil Nadu,Furniture,Table,3,32951.93,5,31304.33,5467.48,Cash,R. Singh
ORD-10088,1264,2025-10-10 22:05:21,Customer 291,East,Jharkhand,Electronics,Headphones,1,5499.9,5,5224.9,997.78,Debit Card,S. Verma
ORD-10588,1367,2025-10-11 00:40:47,Customer 279,East,Jharkhand,Electronics,Headphones,4,21590.34,10,19431.31,3973.26,Credit Card,S. Verma
ORD-10129,1174,2025-10-11 01:08:09,Customer 498,Central,Chhattisgarh,Electronics,Monitor,2,35972.31,0,35972.31,6348.46,Credit Card,P. Sharma
ORD-10631,1219,2025-10-11 09:43:55,Customer 296,East,Jharkhand,Furniture,Bookshelf,3,22984.02,5,21834.82,3391.64,Credit Card,S. Verma
ORD-10500,1339,2025-10-11 12:40:01,Customer 44,West,Goa,Office Supplies,Pen Set,4,1075.22,15,913.94,138.11,Net Banking,K. Yadav
ORD-11878,1359,2025-10-11 20:29:49,Customer 100,East,Bihar,Office Supplies,File Folder,1,166.23,5,157.92,26.15,Debit Card,P. Sharma
ORD-10284,1248,2025-10-11 21:56:06,Customer 155,Central,Madhya Pradesh,Electronics,Tablet,4,93773.55,0,93773.55,12107.14,Credit Card,R. Singh
ORD-10024,1302,2025-10-12 05:01:40,Customer 95,West,Goa,Furniture,Table,3,32607.89,20,26086.31,3553.67,Debit Card,S. Verma
ORD-10445,1233,2025-10-12 05:10:24,Customer 51,East,Bihar,Accessories,Backpack,2,5592.88,15,4753.95,561.88,Debit Card,K. Yadav
ORD-10999,1376,2025-10-12 13:08:35,Customer 75,South,Telangana,Furniture,Office Chair,2,18586.18,5,17656.87,3805.34,Credit Card,P. Sharma
ORD-11104,1159,2025-10-12 13:10:34,Customer 335,East,Bihar,Furniture,Bookshelf,1,6541.32,10,5887.19,786.02,Credit Card,R. Singh
ORD-11886,1119,2025-10-13 04:50:49,Customer 132,West,Goa,Electronics,Tablet,2,40204.8,0,40204.8,4506.16,Debit Card,K. Yadav
ORD-11989,1263,2025-10-13 06:45:11,Customer 439,West,Rajasthan,Accessories,Backpack,3,6841.35,5,6499.28,960.94,Debit Card,R. Singh
ORD-10892,1335,2025-10-13 14:32:47,Customer 44,South,Kerala,Furniture,Table,1,11333.06,15,9633.1,2267.7,Credit Card,K. Yadav
ORD-10936,1409,2025-10-14 00:26:17,Customer 180,West,Gujarat,Electronics,Tablet,4,85027.06,5,80775.71,16188.67,Net Banking,R. Singh
ORD-11762,1190,2025-10-14 04:35:16,Customer 301,South,Karnataka,Office Supplies,Printer,2,29766.73,0,29766.73,6086.73,Cash,R. Singh
ORD-11718,1102,2025-10-14 14:26:29,Customer 19,West,Gujarat,Accessories,USB Hub,3,3899.64,5,3704.66,530.19,Cash,R. Singh
ORD-11521,1382,2025-10-14 17:18:51,Customer 414,North,Delhi,Office Supplies,File Folder,2,343.27,10,308.94,76.14,Debit Card,K. Yadav
ORD-11812,1372,2025-10-14 17:39:42,Customer 323,East,West Bengal,Office Supplies,Notebook,5,1525.42,10,1372.88,322.63,Debit Card,A. Kumar
ORD-11798,1359,2025-10-14 22:45:01,Customer 497,Central,Madhya Pradesh,Office Supplies,File Folder,2,379.62,10,341.66,50.23,UPI,N. Gupta
ORD-10563,1320,2025-10-15 04:47:33,Customer 21,East,Odisha,Furniture,Bookshelf,1,7834.96,5,7443.21,1292.12,Debit Card,K. Yadav
ORD-11080,1380,2025-10-15 07:29:10,Customer 81,East,West Bengal,Electronics,Headphones,5,28605.21,10,25744.69,3163.35,UPI,N. Gupta
ORD-10737,1173,2025-10-15 09:06:33,Customer 150,Central,Chhattisgarh,Electronics,Monitor,5,84789.91,15,72071.42,17833.2,Credit Card,S. Verma
ORD-11603,1101,2025-10-15 10:51:43,Customer 31,North,Delhi,Office Supplies,Stapler,1,456.0,5,433.2,88.07,Net Banking,P. Sharma
ORD-11374,1197,2025-10-16 00:42:03,Customer 225,East,Bihar,Accessories,Keyboard,5,8609.55,0,8609.55,2073.36,Debit Card,R. Singh
ORD-10839,1388,2025-10-16 05:15:13,Customer 348,Central,Chhattisgarh,Furniture,Office Chair,1,8913.98,0,8913.98,1662.01,UPI,S. Verma
ORD-11323,1113,2025-10-16 05:19:47,Customer 166,North,Delhi,Electronics,Smartphone,1,29589.03,5,28109.58,2271.7,UPI,P. Sharma
ORD-11722,1149,2025-10-16 05:28:16,Customer 123,West,Rajasthan,Electronics,Laptop,2,117027.75,5,111176.36,12454.73,Cash,N. Gupta
ORD-10735,1308,2025-10-16 05:36:54,Customer 473,North,Haryana,Accessories,Backpack,5,12350.97,5,11733.42,1037.97,Debit Card,S. Verma
ORD-10915,1316,2025-10-16 05:45:26,Customer 434,South,Kerala,Electronics,Smartphone,1,32997.59,10,29697.83,4865.19,Net Banking,S. Verma
ORD-10418,1111,2025-10-16 12:33:04,Customer 337,East,West Bengal,Electronics,Tablet,4,92019.72,15,78216.76,10604.63,Credit Card,N. Gupta
ORD-10320,1444,2025-10-16 15:26:18,Customer 312,South,Kerala,Office Supplies,Stapler,3,1113.13,5,1057.47,140.29,Credit Card,A. Kumar
ORD-10665,1188,2025-10-16 15:28:01,Customer 230,North,Delhi,Furniture,Desk,1,13520.6,10,12168.54,1150.15,Debit Card,R. Singh
ORD-10271,1134,2025-10-17 07:40:54,Customer 480,West,Gujarat,Accessories,Backpack,2,5462.7,15,4643.3,466.35,Net Banking,A. Kumar
ORD-10833,1257,2025-10-17 12:20:59,Customer 150,South,Karnataka,Office Supplies,Notebook,1,308.53,5,293.1,29.66,Debit Card,R. Singh
ORD-10440,1306,2025-10-17 12:58:51,Customer 345,North,Delhi,Furniture,Desk,3,37702.93,10,33932.64,5319.49,UPI,S. Verma
ORD-10820,1134,2025-10-17 17:08:16,Customer 8,East,West Bengal,Office Supplies,Notebook,2,612.96,5,582.31,109.75,UPI,R. Singh
ORD-10644,1404,2025-10-17 18:08:04,Customer 279,South,Telangana,Office Supplies,Pen Set,2,560.2,10,504.18,106.73,UPI,P. Sharma
ORD-11023,1242,2025-10-17 19:39:51,Customer 500,East,Bihar,Accessories,Keyboard,1,1704.42,0,1704.42,287.03,Net Banking,R. Singh
ORD-11745,1108,2025-10-18 06:02:13,Customer 147,West,Goa,Furniture,Sofa,5,124340.07,5,118123.07,20604.1,Net Banking,N. Gupta
ORD-10541,1255,2025-10-18 16:02:58,Customer 35,South,Kerala,Furniture,Sofa,3,74896.49,15,63662.02,7733.61,Credit Card,N. Gupta
ORD-11073,1316,2025-10-18 17:22:49,Customer 258,North,Delhi,Electronics,Smartphone,1,33350.41,5,31682.89,7877.06,Credit Card,R. Singh
ORD-11399,1060,2025-10-18 20:40:20,Customer 127,Central,Chhattisgarh,Accessories,Mouse,4,4048.82,20,3239.06,673.97,Net Banking,A. Kumar
ORD-10723,1203,2025-10-18 21:29:40,Customer 313,South,Kerala,Furniture,Office Chair,5,46227.53,0,46227.53,8505.01,UPI,S. Verma
ORD-10052,1385,2025-10-19 06:37:08,Customer 496,Central,Chhattisgarh,Furniture,Bookshelf,3,21887.68,0,21887.68,1888.03,Cash,A. Kumar
ORD-10552,1039,2025-10-19 20:03:28,Customer 45,South,Karnataka,Electronics,Monitor,1,16437.24,10,14793.52,2576.68,Debit Card,K. Yadav
ORD-10977,1262,2025-10-20 02:44:31,Customer 60,Central,Madhya Pradesh,Furniture,Table,5,57077.23,15,48515.65,5567.76,Cash,S. Verma
ORD-10526,1448,2025-10-20 11:05:01,Customer 492,South,Kerala,Accessories,USB Hub,2,2509.24,15,2132.85,484.03,Cash,R. Singh
ORD-10544,1252,2025-10-20 19:28:58,Customer 487,South,Karnataka,Furniture,Sofa,2,54829.15,10,49346.23,3970.42,Credit Card,K. Yadav
ORD-11353,1089,2025-10-20 22:05:36,Customer 204,East,West Bengal,Accessories,Backpack,2,4831.92,10,4348.73,874.45,Credit Card,N. Gupta
ORD-11627,1185,2025-10-21 05:17:48,Customer 353,West,Rajasthan,Office Supplies,Stapler,2,895.79,20,716.63,161.76,Net Banking,N. Gupta
ORD-11628,1170,2025-10-21 09:20:16,Customer 453,West,Rajasthan,Office Supplies,File Folder,5,820.33,5,779.31,116.9,Credit Card,A. Kumar
ORD-10433,1155,2025-10-21 18:38:30,Customer 393,South,Kerala,Accessories,Keyboard,2,3673.15,15,3122.18,754.29,Net Banking,S. Verma
ORD-10963,1168,2025-10-21 19:44:05,Customer 368,South,Karnataka,Electronics,Tablet,4,87023.68,15,73970.13,12333.5,Credit Card,A. Kumar
ORD-10517,1065,2025-10-21 21:20:03,Customer 11,South,Kerala,Electronics,Monitor,3,52663.05,5,50029.9,10436.07,Cash,P. Sharma
ORD-11811,1004,2025-10-22 01:55:44,Customer 299,West,Maharashtra,Accessories,USB Hub,4,5179.63,15,4402.69,448.59,Net Banking,P. Sharma
ORD-10869,1132,2025-10-22 06:01:35,Customer 372,Central,Madhya Pradesh,Office Supplies,Notebook,4,1229.86,0,1229.86,190.54,Credit Card,P. Sharma
ORD-10208,1381,2025-10-22 14:59:52,Customer 168,South,Kerala,Office Supplies,Stapler,5,2129.81,5,2023.32,249.75,Credit Card,S. Verma
ORD-10836,1072,2025-10-22 15:33:43,Customer 459,West,Goa,Furniture,Table,5,50397.56,15,42837.93,6794.85,UPI,P. Sharma
ORD-10617,1141,2025-10-22 23:33:24,Customer 260,North,Delhi,Office Supplies,Pen Set,5,1173.37,5,1114.7,136.36,Cash,K. Yadav
ORD-10401,1034,2025-10-23 01:08:28,Customer 427,West,Gujarat,Furniture,Desk,5,66410.35,10,59769.31,8211.14,Net Banking,S. Verma
ORD-10508,1390,2025-10-23 06:32:48,Customer 51,South,Karnataka,Office Supplies,File Folder,4,704.88,15,599.15,52.1,Credit Card,K. Yadav
ORD-11329,1226,2025-10-23 14:39:52,Customer 452,West,Rajasthan,Electronics,Smartphone,4,109032.11,10,98128.9,11097.18,Debit Card,R. Singh
ORD-10448,1151,2025-10-24 00:27:30,Customer 64,West,Rajasthan,Accessories,Backpack,2,5633.8,20,4507.04,520.17,Debit Card,R. Singh
ORD-10135,1420,2025-10-24 02:54:49,Customer 117,West,Goa,Furniture,Sofa,4,91002.73,15,77352.32,13797.71,Credit Card,S. Verma
ORD-11545,1333,2025-10-24 05:56:24,Customer 277,West,Goa,Electronics,Monitor,2,34969.03,10,31472.13,7756.28,UPI,A. Kumar
ORD-11585,1330,2025-10-24 07:40:35,Customer 321,East,Jharkhand,Electronics,Monitor,5,86805.99,0,86805.99,17728.35,Net Banking,N. Gupta
ORD-11922,1057,2025-10-24 12:24:35,Customer 420,South,Telangana,Office Supplies,Pen Set,1,238.75,5,226.81,23.14,Debit Card,A. Kumar
ORD-11036,1333,2025-10-24 14:39:49,Customer 309,North,Delhi,Office Supplies,Pen Set,2,519.34,0,519.34,111.31,UPI,K. Yadav
ORD-11117,1006,2025-10-25 05:54:27,Customer 405,West,Gujarat,Furniture,Office Chair,2,17496.67,5,16621.84,3248.06,Credit Card,P. Sharma
ORD-11400,1153,2025-10-25 14:42:33,Customer 104,North,Haryana,Furniture,Table,1,9876.8,5,9382.96,1671.65,Cash,S. Verma
ORD-10170,1025,2025-10-25 16:58:54,Customer 68,Central,Chhattisgarh,Furniture,Office Chair,1,9599.19,0,9599.19,1548.35,Net Banking,S. Verma
ORD-10106,1376,2025-10-25 17:08:45,Customer 498,South,Karnataka,Furniture,Sofa,5,135383.49,0,135383.49,21585.93,Cash,P. Sharma
ORD-10065,1282,2025-10-25 21:35:59,Customer 226,South,Kerala,Office Supplies,Printer,4,55913.7,5,53118.02,7528.1,Debit Card,R. Singh
ORD-10780,1151,2025-10-26 02:41:22,Customer 302,Central,Chhattisgarh,Furniture,Sofa,1,26490.34,5,25165.82,3269.48,Net Banking,N. Gupta
ORD-10968,1424,2025-10-26 08:39:13,Customer 419,South,Kerala,Accessories,Mouse,3,2970.55,15,2524.97,460.83,UPI,P. Sharma
ORD-11761,1116,2025-10-26 12:08:02,Customer 202,North,Haryana,Office Supplies,Notebook,4,1358.16,20,1086.53,194.29,Cash,P. Sharma
ORD-11299,1102,2025-10-26 18:39:36,Customer 335,Central,Chhattisgarh,Electronics,Tablet,2,40919.34,10,36827.41,6513.01,Net Banking,N. Gupta
ORD-10058,1371,2025-10-26 22:17:18,Customer 249,West,Goa,Electronics,Headphones,2,9821.88,10,8839.69,1068.05,Debit Card,K. Yadav
ORD-10558,1046,2025-10-27 06:48:33,Customer 91,West,Rajasthan,Electronics,Smartphone,3,97319.84,15,82721.86,20321.01,Cash,R. Singh
ORD-10746,1233,2025-10-27 07:32:38,Customer 452,South,Karnataka,Electronics,Smartphone,3,102501.89,15,87126.61,19446.93,Net Banking,N. Gupta
ORD-10837,1031,2025-10-27 13:43:11,Customer 47,Central,Madhya Pradesh,Furniture,Sofa,5,118118.68,10,106306.81,25999.7,Cash,P. Sharma
ORD-10443,1094,2025-10-27 22:16:12,Customer 269,West,Gujarat,Accessories,Webcam,2,7348.88,10,6613.99,883.71,Net Banking,A. Kumar
ORD-10497,1121,2025-10-28 04:29:32,Customer 212,West,Gujarat,Office Supplies,Printer,3,41769.49,10,37592.54,6104.92,Debit Card,S. Verma
ORD-10942,1356,2025-10-28 04:38:22,Customer 49,Central,Chhattisgarh,Electronics,Smartphone,4,128859.57,10,115973.61,26554.87,Debit Card,R. Singh
ORD-10100,1089,2025-10-28 05:54:19,Customer 143,East,Jharkhand,Office Supplies,Printer,5,80480.19,15,68408.16,8376.14,Debit Card,P. Sharma
